Order ID,Order Date,Customer Name,Country,State,Region
KL-2020-5038886,09-08-2020,Christy Wiley,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5038887,09-08-2020,Kiara Allen,Spain,Madrid,South
KL-2020-5038888,09-08-2020,Christy Wiley,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5038889,09-08-2020,Christy Wiley,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5038890,09-08-2020,Kiara Allen,Spain,Madrid,South
KL-2020-5038891,10-08-2020,Richard Harvey,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5038892,10-08-2020,Richard Harvey,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5038893,10-08-2020,Skye McCaffrey,Netherlands,South Holland,Central
KL-2020-5038894,10-08-2020,Skye McCaffrey,Netherlands,South Holland,Central
KL-2020-5038895,10-08-2020,Anthony Lawrence,Germany,North Rhine-Westphalia,Central
KL-2020-5038896,11-08-2020,Patricia Smith,Spain,Madrid,South
KL-2020-5038897,11-08-2020,Patricia Smith,Spain,Madrid,South
KL-2020-5038898,11-08-2020,Patricia Smith,Spain,Madrid,South
KL-2020-5038899,11-08-2020,Patricia Smith,Spain,Madrid,South
KL-2020-5038900,11-08-2020,Ella Troy,Germany,Bremen,Central
KL-2020-5038901,11-08-2020,Wynona Janelle,Italy,Lombardy,South
KL-2020-5038902,11-08-2020,Wynona Janelle,Italy,Lombardy,South
KL-2020-5038903,11-08-2020,Ella Troy,Germany,Bremen,Central
KL-2020-5038904,12-08-2020,Georgia Blackburn,Germany,North Rhine-Westphalia,Central
KL-2020-5038905,12-08-2020,Yasmin Bradley,Sweden,Stockholm,North
KL-2020-5038906,12-08-2020,Joseph Banks,Italy,Lazio,South
KL-2020-5038907,12-08-2020,Joseph Banks,Italy,Lazio,South
KL-2020-5038908,12-08-2020,Joseph Banks,Italy,Lazio,South
KL-2020-5038909,12-08-2020,Joseph Banks,Italy,Lazio,South
KL-2020-5038910,12-08-2020,Joseph Banks,Italy,Lazio,South
KL-2020-5038911,12-08-2020,Lilly Le Grand,United Kingdom,England,North
KL-2020-5038912,12-08-2020,Rhys Murphy,Italy,Liguria,South
KL-2020-5038913,12-08-2020,Eva Arnold,Germany,Brandenburg,Central
KL-2020-5038914,12-08-2020,Eva Arnold,Germany,Brandenburg,Central
KL-2020-5038915,12-08-2020,Eleanor Doyle,United Kingdom,Wales,North
KL-2020-5038916,12-08-2020,Eleanor Doyle,United Kingdom,Wales,North
KL-2020-5038917,12-08-2020,Rhys Murphy,Italy,Liguria,South
KL-2020-5038918,12-08-2020,Jade Daniels,Italy,Emilia-Romagna,South
KL-2020-5038919,12-08-2020,Jake Barry,Italy,Lazio,South
KL-2020-5038920,12-08-2020,Kian Sykes,Spain,Madrid,South
KL-2020-5038921,13-08-2020,Aaron Bootman,France,Nord-Pas-de-Calais-Picardie,Central
KL-2020-5038922,13-08-2020,Don Willie,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2020-5038923,13-08-2020,Nicole Johns,Netherlands,Utrecht,Central
KL-2020-5038924,13-08-2020,Nicole Johns,Netherlands,Utrecht,Central
KL-2020-5038925,13-08-2020,Nicole Johns,Netherlands,Utrecht,Central
KL-2020-5038926,13-08-2020,Nicole Johns,Netherlands,Utrecht,Central
KL-2020-5038927,13-08-2020,Nicole Johns,Netherlands,Utrecht,Central
KL-2020-5038928,13-08-2020,Ryan Ackland,Italy,Lombardy,South
KL-2020-5038929,13-08-2020,Kyle Nash,Ireland,Dublin,North
KL-2020-5038930,13-08-2020,Kyle Nash,Ireland,Dublin,North
KL-2020-5038931,13-08-2020,Kyle Nash,Ireland,Dublin,North
KL-2020-5038932,13-08-2020,Ryan Ackland,Italy,Lombardy,South
KL-2020-5038933,13-08-2020,Isaac David,Germany,Hamburg,Central
KL-2020-5038934,13-08-2020,Isaac David,Germany,Hamburg,Central
KL-2020-5038935,13-08-2020,Paige Bibi,Netherlands,North Holland,Central
KL-2020-5038936,13-08-2020,Paige Bibi,Netherlands,North Holland,Central
KL-2020-5038937,14-08-2020,Toni Lanz,France,Ile-de-France,Central
KL-2020-5038938,14-08-2020,Toni Lanz,France,Ile-de-France,Central
KL-2020-5038939,14-08-2020,Brooke Horton,Italy,Veneto,South
KL-2020-5038940,14-08-2020,Robert Barnes,France,Alsace-Champagne-Ardenne-Lorraine,Central
KL-2020-5038941,14-08-2020,Edward Hodges,Germany,Brandenburg,Central
KL-2020-5038942,14-08-2020,Edward Hodges,Germany,Brandenburg,Central
KL-2020-5038943,14-08-2020,Hannah Conyers,Germany,North Rhine-Westphalia,Central
KL-2020-5038944,14-08-2020,Hannah Conyers,Germany,North Rhine-Westphalia,Central
KL-2020-5038945,14-08-2020,Brooke Horton,Italy,Veneto,South
KL-2020-5038946,14-08-2020,Brooke Horton,Italy,Veneto,South
KL-2020-5038947,14-08-2020,Edward Hodges,Germany,Brandenburg,Central
KL-2020-5038948,14-08-2020,George Dawson,United Kingdom,England,North
KL-2020-5038949,14-08-2020,George Dawson,United Kingdom,England,North
KL-2020-5038950,14-08-2020,Eve Bates,France,Ile-de-France,Central
KL-2020-5038951,14-08-2020,Eve Bates,France,Ile-de-France,Central
KL-2020-5038952,14-08-2020,Darcy Farnell,Germany,Baden-Württemberg,Central
KL-2020-5038953,14-08-2020,Darcy Farnell,Germany,Baden-Württemberg,Central
KL-2020-5038954,15-08-2020,Jonathan Franklin,Ireland,Cork,North
KL-2020-5038955,15-08-2020,Jessica Williams,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2020-5038956,15-08-2020,Angus De Groot,France,Ile-de-France,Central
KL-2020-5038957,15-08-2020,Angus De Groot,France,Ile-de-France,Central
KL-2020-5038958,15-08-2020,Angus De Groot,France,Ile-de-France,Central
KL-2020-5038959,16-08-2020,Xavier Synan,Germany,Hesse,Central
KL-2020-5038960,16-08-2020,Xavier Synan,Germany,Hesse,Central
KL-2020-5038961,16-08-2020,Xavier Synan,Germany,Hesse,Central
KL-2020-5038962,16-08-2020,Xavier Synan,Germany,Hesse,Central
KL-2020-5038963,16-08-2020,Xavier Synan,Germany,Hesse,Central
KL-2020-5038964,16-08-2020,Rachel Morton,United Kingdom,England,North
KL-2020-5038965,16-08-2020,Louis Scott,Spain,Castile and León,South
KL-2020-5038966,16-08-2020,Scott Higgins,Spain,Galicia,South
KL-2020-5038967,16-08-2020,Scott Higgins,Spain,Galicia,South
KL-2020-5038968,16-08-2020,Rachel Tyler,Germany,North Rhine-Westphalia,Central
KL-2020-5038969,16-08-2020,Rachel Tyler,Germany,North Rhine-Westphalia,Central
KL-2020-5038970,16-08-2020,Rachel Tyler,Germany,North Rhine-Westphalia,Central
KL-2020-5038971,16-08-2020,Ruby Frost,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2020-5038972,16-08-2020,Isabelle Gould,Denmark,Hovedstaden,North
KL-2020-5038973,16-08-2020,Isabelle Gould,Denmark,Hovedstaden,North
KL-2020-5038974,16-08-2020,Isabelle Gould,Denmark,Hovedstaden,North
KL-2020-5038975,16-08-2020,Isabelle Gould,Denmark,Hovedstaden,North
KL-2020-5038976,16-08-2020,Isabelle Gould,Denmark,Hovedstaden,North
KL-2020-5038977,16-08-2020,Rachel Morton,United Kingdom,England,North
KL-2020-5038978,16-08-2020,Anthony Lawrence,France,Ile-de-France,Central
KL-2020-5038979,16-08-2020,Anthony Lawrence,France,Ile-de-France,Central
KL-2020-5038980,16-08-2020,Kai Wicks,Germany,Bremen,Central
KL-2020-5038981,16-08-2020,Isaac David,United Kingdom,England,North
KL-2020-5038982,16-08-2020,Isaac David,United Kingdom,England,North
KL-2020-5038983,16-08-2020,Isaac David,United Kingdom,England,North
KL-2020-5038984,16-08-2020,Isaac David,United Kingdom,England,North
KL-2020-5038985,17-08-2020,Travis Corchado,United Kingdom,England,North
KL-2020-5038986,17-08-2020,Travis Corchado,United Kingdom,England,North
KL-2020-5038987,17-08-2020,Travis Corchado,United Kingdom,England,North
KL-2020-5038988,17-08-2020,Travis Corchado,United Kingdom,England,North
KL-2020-5038989,17-08-2020,Travis Corchado,United Kingdom,England,North
KL-2020-5038990,17-08-2020,Alexandra Macdonald,Germany,North Rhine-Westphalia,Central
KL-2020-5038991,17-08-2020,Alexandra Macdonald,Germany,North Rhine-Westphalia,Central
KL-2020-5038992,17-08-2020,Alexandra Macdonald,Germany,North Rhine-Westphalia,Central
KL-2020-5038993,19-08-2020,Tara Hines,United Kingdom,England,North
KL-2020-5038994,19-08-2020,Tara Hines,United Kingdom,England,North
KL-2020-5038995,19-08-2020,Tara Hines,United Kingdom,England,North
KL-2020-5038996,19-08-2020,Gracie Hunter,Netherlands,Drenthe,Central
KL-2020-5038997,19-08-2020,Nancy Fike,Germany,North Rhine-Westphalia,Central
KL-2020-5038998,19-08-2020,Ella Knopwood,Germany,Schleswig-Holstein,Central
KL-2020-5038999,20-08-2020,Charli Rose,United Kingdom,England,North
KL-2020-5039000,20-08-2020,Kelly Long,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039001,20-08-2020,Kelly Long,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039002,20-08-2020,Eric Anderson,France,Pays de la Loire,Central
KL-2020-5039003,20-08-2020,Eric Anderson,France,Pays de la Loire,Central
KL-2020-5039004,20-08-2020,Eric Anderson,France,Pays de la Loire,Central
KL-2020-5039005,20-08-2020,Eric Anderson,France,Pays de la Loire,Central
KL-2020-5039006,21-08-2020,Piper Wilder-Neligan,Germany,Berlin,Central
KL-2020-5039007,21-08-2020,Grace Brown,Italy,Campania,South
KL-2020-5039008,21-08-2020,Thomas Thompson,France,Bourgogne-Franche-Comté,Central
KL-2020-5039009,21-08-2020,Thomas Thompson,France,Bourgogne-Franche-Comté,Central
KL-2020-5039010,21-08-2020,Thomas Thompson,France,Bourgogne-Franche-Comté,Central
KL-2020-5039011,21-08-2020,Thomas Thompson,France,Bourgogne-Franche-Comté,Central
KL-2020-5039012,21-08-2020,Maynard Moorman,United Kingdom,England,North
KL-2020-5039013,21-08-2020,Maynard Moorman,United Kingdom,England,North
KL-2020-5039014,21-08-2020,Tyson Jonathan,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039015,21-08-2020,Andres Woodruff,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039016,21-08-2020,Andres Woodruff,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039017,21-08-2020,Andres Woodruff,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039018,21-08-2020,Andres Woodruff,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039019,21-08-2020,Andres Woodruff,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039020,22-08-2020,Rhys Barnett,Austria,Vienna,Central
KL-2020-5039021,22-08-2020,Rhys Barnett,Austria,Vienna,Central
KL-2020-5039022,22-08-2020,Toby Labilliere,France,Pays de la Loire,Central
KL-2020-5039023,22-08-2020,Rebecca Chamberlain,Germany,Baden-Württemberg,Central
KL-2020-5039024,22-08-2020,Ethan Cover,United Kingdom,England,North
KL-2020-5039025,22-08-2020,Ethan Cover,United Kingdom,England,North
KL-2020-5039026,22-08-2020,Ethan Cover,United Kingdom,England,North
KL-2020-5039027,23-08-2020,Kristen Holland,United Kingdom,England,North
KL-2020-5039028,23-08-2020,Maya Pamphlett,United Kingdom,England,North
KL-2020-5039029,23-08-2020,Ewan Lee,Italy,Lazio,South
KL-2020-5039030,23-08-2020,Kristen Holland,United Kingdom,England,North
KL-2020-5039031,23-08-2020,Benjamin Humphries,France,Ile-de-France,Central
KL-2020-5039032,23-08-2020,Sam French,Italy,Emilia-Romagna,South
KL-2020-5039033,23-08-2020,Claire Harrington,Italy,Tuscany,South
KL-2020-5039034,24-08-2020,Michael Wilson,Germany,North Rhine-Westphalia,Central
KL-2020-5039035,24-08-2020,Michael Wilson,Germany,North Rhine-Westphalia,Central
KL-2020-5039036,24-08-2020,Michael Wilson,Germany,North Rhine-Westphalia,Central
KL-2020-5039037,24-08-2020,Michael Wilson,Germany,North Rhine-Westphalia,Central
KL-2020-5039038,24-08-2020,Michael Wilson,Germany,North Rhine-Westphalia,Central
KL-2020-5039039,24-08-2020,Angus Gether,Germany,Thuringia,Central
KL-2020-5039040,24-08-2020,Angus Gether,Germany,Thuringia,Central
KL-2020-5039041,24-08-2020,Angus Gether,Germany,Thuringia,Central
KL-2020-5039042,24-08-2020,Angus Gether,Germany,Thuringia,Central
KL-2020-5039043,24-08-2020,Angus Gether,Germany,Thuringia,Central
KL-2020-5039044,24-08-2020,Angus Gether,Germany,Thuringia,Central
KL-2020-5039045,24-08-2020,Wynona Janelle,United Kingdom,England,North
KL-2020-5039046,25-08-2020,Kyle Beard,Germany,Bavaria,Central
KL-2020-5039047,25-08-2020,Luz Reilly,United Kingdom,England,North
KL-2020-5039048,25-08-2020,Tom Charlton,Germany,Saxony-Anhalt,Central
KL-2020-5039049,25-08-2020,Tom Charlton,Germany,Saxony-Anhalt,Central
KL-2020-5039050,25-08-2020,Tom Charlton,Germany,Saxony-Anhalt,Central
KL-2020-5039051,26-08-2020,Lydia Webster,United Kingdom,England,North
KL-2020-5039052,27-08-2020,Andrew Shah,Italy,Lombardy,South
KL-2020-5039053,27-08-2020,Andrew Shah,Italy,Lombardy,South
KL-2020-5039054,27-08-2020,Jay Andrews,Belgium,Antwerp,Central
KL-2020-5039055,27-08-2020,Ruth Williams,United Kingdom,England,North
KL-2020-5039056,27-08-2020,Tyler Miah,Sweden,Stockholm,North
KL-2020-5039057,27-08-2020,Tyler Miah,Sweden,Stockholm,North
KL-2020-5039058,27-08-2020,Tyler Miah,Sweden,Stockholm,North
KL-2020-5039059,27-08-2020,Josh Wilkinson,Belgium,East Flanders,Central
KL-2020-5039060,27-08-2020,Josh Wilkinson,Belgium,East Flanders,Central
KL-2020-5039061,27-08-2020,Josh Wilkinson,Belgium,East Flanders,Central
KL-2020-5039062,27-08-2020,Josh Wilkinson,Belgium,East Flanders,Central
KL-2020-5039063,27-08-2020,Isabella Falkiner,Germany,North Rhine-Westphalia,Central
KL-2020-5039064,27-08-2020,Elise Ali,Germany,Bavaria,Central
KL-2020-5039065,27-08-2020,Isabella Falkiner,Germany,North Rhine-Westphalia,Central
KL-2020-5039066,27-08-2020,Isabella Falkiner,Germany,North Rhine-Westphalia,Central
KL-2020-5039067,27-08-2020,Elise Ali,Germany,Bavaria,Central
KL-2020-5039068,27-08-2020,Isabella Falkiner,Germany,North Rhine-Westphalia,Central
KL-2020-5039069,27-08-2020,Madelyn Anderson,Norway,Oslo,North
KL-2020-5039070,28-08-2020,Kristen Holland,France,Normandy,Central
KL-2020-5039071,28-08-2020,Zara Loton,United Kingdom,England,North
KL-2020-5039072,28-08-2020,Zara Loton,United Kingdom,England,North
KL-2020-5039073,28-08-2020,Alex Greenwood,Germany,Hesse,Central
KL-2020-5039074,28-08-2020,Kyle Nash,Germany,North Rhine-Westphalia,Central
KL-2020-5039075,28-08-2020,Kyle Nash,Germany,North Rhine-Westphalia,Central
KL-2020-5039076,28-08-2020,Kevin Madigan,United Kingdom,England,North
KL-2020-5039077,28-08-2020,Patrick Townson,France,Nord-Pas-de-Calais-Picardie,Central
KL-2020-5039078,28-08-2020,Lilian Macredie,United Kingdom,England,North
KL-2020-5039079,28-08-2020,Leon Barnes,France,Normandy,Central
KL-2020-5039080,29-08-2020,Mark Briggs,Italy,Lombardy,South
KL-2020-5039081,29-08-2020,Mark Briggs,Italy,Lombardy,South
KL-2020-5039082,29-08-2020,Isabelle Macghey,United Kingdom,Scotland,North
KL-2020-5039083,29-08-2020,Gerald Booth,Italy,Lazio,South
KL-2020-5039084,29-08-2020,Gerald Booth,Italy,Lazio,South
KL-2020-5039085,29-08-2020,Gerald Booth,Italy,Lazio,South
KL-2020-5039086,29-08-2020,Gerald Booth,Italy,Lazio,South
KL-2020-5039087,29-08-2020,Gerald Booth,Italy,Lazio,South
KL-2020-5039088,29-08-2020,Brian Garcia,Italy,Emilia-Romagna,South
KL-2020-5039089,29-08-2020,Brian Garcia,Italy,Emilia-Romagna,South
KL-2020-5039090,29-08-2020,Brian Garcia,Italy,Emilia-Romagna,South
KL-2020-5039091,30-08-2020,Mia Pugh,Norway,Oslo,North
KL-2020-5039092,30-08-2020,Patrick Townson,Italy,Tuscany,South
KL-2020-5039093,30-08-2020,Patrick Townson,Italy,Tuscany,South
KL-2020-5039094,30-08-2020,Chelsea Howell,Germany,Baden-Württemberg,Central
KL-2020-5039095,30-08-2020,Chelsea Howell,Germany,Baden-Württemberg,Central
KL-2020-5039096,30-08-2020,Chelsea Howell,Germany,Baden-Württemberg,Central
KL-2020-5039097,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039098,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039099,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039100,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039101,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039102,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039103,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039104,30-08-2020,Sean Wheeler,Germany,Mecklenburg-Vorpommern,Central
KL-2020-5039105,30-08-2020,Alannah Langridge,Italy,Campania,South
KL-2020-5039106,31-08-2020,Terence Welch,Italy,Veneto,South
KL-2020-5039107,31-08-2020,Terence Welch,Italy,Veneto,South
KL-2020-5039108,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039109,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039110,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039111,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039112,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039113,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039114,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039115,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039116,31-08-2020,Scarlett Pollard,Germany,Lower Saxony,Central
KL-2020-5039117,31-08-2020,Eden Gooseberry,France,Ile-de-France,Central
KL-2020-5039118,02-09-2020,Dominic Scott,Spain,Valenciana,South
KL-2020-5039119,02-09-2020,Charlie Horrocks,Germany,North Rhine-Westphalia,Central
KL-2020-5039120,02-09-2020,Charlie Horrocks,Germany,North Rhine-Westphalia,Central
KL-2020-5039121,02-09-2020,Georgia Blackburn,Spain,Castile and León,South
KL-2020-5039122,02-09-2020,Declan Dundas,United Kingdom,England,North
KL-2020-5039123,03-09-2020,Bianca Monsoor,France,Ile-de-France,Central
KL-2020-5039124,03-09-2020,Sue Castaneda,France,Ile-de-France,Central
KL-2020-5039125,03-09-2020,Sue Castaneda,France,Ile-de-France,Central
KL-2020-5039126,03-09-2020,Lisa Watkins,United Kingdom,England,North
KL-2020-5039127,03-09-2020,Lisa Watkins,United Kingdom,England,North
KL-2020-5039128,03-09-2020,Jack Brier,Germany,Saxony,Central
KL-2020-5039129,03-09-2020,Gabriel Sanders,Germany,Rhineland-Palatinate,Central
KL-2020-5039130,04-09-2020,Ngoc Orozco,Belgium,Antwerp,Central
KL-2020-5039131,04-09-2020,Ngoc Orozco,Belgium,Antwerp,Central
KL-2020-5039132,04-09-2020,Frances Matthias,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2020-5039133,04-09-2020,Frances Matthias,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2020-5039134,04-09-2020,Kristen Holland,Germany,Berlin,Central
KL-2020-5039135,04-09-2020,Max Ludwig,Spain,Basque Country,South
KL-2020-5039136,04-09-2020,Kristen Holland,Germany,Berlin,Central
KL-2020-5039137,04-09-2020,Lillian Davis,Italy,Veneto,South
KL-2020-5039138,04-09-2020,Hayden Perkins,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039139,04-09-2020,Hayden Perkins,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039140,04-09-2020,Hayden Perkins,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039141,05-09-2020,Tia Metcalfe,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039142,05-09-2020,Tia Metcalfe,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039143,05-09-2020,Tia Metcalfe,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039144,05-09-2020,Tia Metcalfe,France,Provence-Alpes-Côte d'Azur,Central
KL-2020-5039145,05-09-2020,Chelsea Parkinson,France,Ile-de-France,Central
KL-2020-5039146,05-09-2020,Louie Bryant,Italy,Veneto,South
KL-2020-5039147,05-09-2020,Louie Bryant,Italy,Veneto,South
KL-2020-5039148,05-09-2020,Madison Rowley,Ireland,Cork,North
KL-2020-5039149,05-09-2020,Freya Daniels,United Kingdom,England,North
KL-2020-5039150,05-09-2020,Bettie Lang,France,Normandy,Central
KL-2020-5039151,05-09-2020,Bettie Lang,France,Normandy,Central
KL-2020-5039152,05-09-2020,Bettie Lang,France,Normandy,Central
KL-2020-5039153,05-09-2020,Bettie Lang,France,Normandy,Central
KL-2020-5039154,05-09-2020,Bettie Lang,France,Normandy,Central
KL-2020-5039155,05-09-2020,Bettie Lang,France,Normandy,Central
KL-2020-5039156,05-09-2020,Harry Josephson,Germany,Thuringia,Central
KL-2020-5039157,05-09-2020,Corey Browne,United Kingdom,England,North
KL-2020-5039158,05-09-2020,Corey Browne,United Kingdom,England,North
KL-2020-5039159,05-09-2020,Corey Browne,United Kingdom,England,North
KL-2020-5039160,05-09-2020,Corey Browne,United Kingdom,England,North
KL-2020-5039161,06-09-2020,Julian Mack,United Kingdom,England,North
KL-2020-5039162,06-09-2020,Julian Mack,United Kingdom,England,North
KL-2020-5039163,06-09-2020,Hudson Ordell,United Kingdom,England,North
KL-2020-5039164,07-09-2020,Gilbert Montgomery,Denmark,Hovedstaden,North
KL-2020-5039165,07-09-2020,Gilbert Montgomery,Denmark,Hovedstaden,North
KL-2020-5039166,07-09-2020,Gilbert Montgomery,Denmark,Hovedstaden,North
